Chapter,Verse,id,text,url
14,6,14.6,"O sinless one, the mode of goodness, being purer than the others, is illuminating, and it frees one from all sinful reactions. Those situated in that mode develop knowledge, but they become conditioned by the concept of happiness.",https://asitis.com/14/6.html
14,7,14.7,"The mode of passion is born of unlimited desires and longings, O son of Kunti, and because of this one is bound to material fruitive activities.",https://asitis.com/14/7.html
14,8,14.8,"O son of Bharata, the mode of ignorance causes the delusion of all living entities. The result of this mode is madness, indolence and sleep, which bind the conditioned soul.",https://asitis.com/14/8.html
14,9,14.9,"The mode of goodness conditions one to happiness, passion conditions him to the fruits of action, and ignorance to madness.",https://asitis.com/14/9.html
14,10,14.1,"Sometimes the mode of passion becomes prominent, defeating the mode of goodness, O son of Bharata. And sometimes the mode of goodness defeats passion, and at other times the mode of ignorance defeats goodness and passion. In this way there is always competition for supremacy.",https://asitis.com/14/10.html
14,11,14.11,The manifestations of the mode of goodness can be experienced when all the gates of the body are illuminated by knowledge.,https://asitis.com/14/11.html
14,12,14.12,"O chief of the Bharatas, when there is an increase in the mode of passion, the symptoms of great attachment, uncontrollable desire, hankering, and intense endeavor develop.",https://asitis.com/14/12.html
14,13,14.13,"O son of Kuru, when there is an increase in the mode of ignorance madness, illusion, inertia and darkness are manifested.",https://asitis.com/14/13.html
14,14,14.14,"When one dies in the mode of goodness, he attains to the pure higher planets.",https://asitis.com/14/14.html
14,15,14.15,"When one dies in the mode of passion, he takes birth among those engaged in fruitive activities; and when he dies in the mode of ignorance, he takes birth in the animal kingdom.",https://asitis.com/14/15.html
14,16,14.16,"By acting in the mode of goodness, one becomes purified. Works done in the mode of passion result in distress, and actions performed in the mode of ignorance result in foolishness.",https://asitis.com/14/16.html
14,17,14.17,"From the mode of goodness, real knowledge develops; from the mode of passion, grief develops; and from the mode of ignorance, foolishness, madness and illusion develop.",https://asitis.com/14/17.html
14,18,14.18,Those situated in the mode of goodness gradually go upward to the higher planets; those in the mode of passion live on the earthly planets; and those in the mode of ignorance go down to the hellish worlds.,https://asitis.com/14/18.html
14,19,14.19,"When you see that there is nothing beyond these modes of nature in all activities and that the Supreme Lord is transcendental to all these modes, then you can know My spiritual nature.",https://asitis.com/14/19.html
14,20,14.2,"When the embodied being is able to transcend these three modes, he can become free from birth, death, old age and their distresses and can enjoy nectar even in this life.",https://asitis.com/14/20.html
14,21,14.21,"Arjuna inquired: O my dear Lord, by what symptoms is one known who is transcendental to those modes? What is his behavior? And how does he transcend the modes of nature?",https://asitis.com/14/21.html
14,22-25,14.22-25,"The Blessed Lord said: He who does not hate illumination, attachment and delusion when they are present, nor longs for them when they disappear; who is seated like one unconcerned, being situated beyond these material reactions of the modes of nature, who remains firm, knowing that the modes alone are active; who regards alike pleasure and pain, and looks on a clod, a stone and a piece of gold with an equal eye; who is wise and holds praise and blame to be the same; who is unchanged in honor and dishonor, who treats friend and foe alike, who has abandoned all fruitive undertakings-such a man is said to have transcended the modes of nature.",https://asitis.com/14/22-25.html
14,26,14.26,"One who engages in full devotional service, who does not fall down in any circumstance, at once transcends the modes of material nature and thus comes to the level of Brahman.",https://asitis.com/14/26.html
14,27,14.27,"And I am the basis of the impersonal Brahman, which is the constitutional position of ultimate happiness, and which is immortal, imperishable and eternal.",https://asitis.com/14/27.html
15,1,15.1,The Blessed Lord said: There is a banyan tree which has its roots upward and its branches down and whose leaves are the Vedic hymns. One who knows this tree is the knower of the Vedas.,https://asitis.com/15/1.html
15,2,15.2,"The branches of this tree extend downward and upward, nourished by the three modes of material nature. The twigs are the objects of the senses. This tree also has roots going down, and these are bound to the fruitive actions of human society.",https://asitis.com/15/2.html
15,44289,15.3-4,"The real form of this tree cannot be perceived in this world. No one can understand where it ends, where it begins, or where its foundation is. But with determination one must cut down this tree with the weapon of detachment. So doing, one must seek that place from which, having once gone, one never returns, and there surrender to that Supreme Personality of Godhead from whom everything has begun and in whom everything is abiding since time immemorial.",https://asitis.com/15/3-4.html
15,5,15.5,"One who is free from illusion, false prestige, and false association, who understands the eternal, who is done with material lust and is freed from the duality of happiness and distress, and who knows how to surrender unto the Supreme Person, attains to that eternal kingdom.",https://asitis.com/15/5.html
15,6,15.6,"That abode of Mine is not illumined by the sun or moon, nor by electricity. One who reaches it never returns to this material world.",https://asitis.com/15/6.html
15,7,15.7,"The living entities in this conditioned world are My eternal, fragmental parts. Due to conditioned life, they are struggling very hard with the six senses, which include the mind.",https://asitis.com/15/7.html
15,8,15.8,The living entity in the material world carries his different conceptions of life from one body to another as the air carries aromas.,https://asitis.com/15/8.html
15,9,15.9,"The living entity, thus taking another gross body, obtains a certain type of ear, tongue, and nose and sense of touch, which are grouped about the mind. He thus enjoys a particular set of sense objects.",https://asitis.com/15/9.html
15,10,15.1,"The foolish cannot understand how a living entity can quit his body, nor can they understand what sort of body he enjoys under the spell of the modes of nature. But one whose eyes are trained in knowledge can see all this.",https://asitis.com/15/10.html
15,11,15.11,"The endeavoring transcendentalist, who is situated in self-realization, can see all this clearly. But those who are not situated in self-realization cannot see what is taking place, though they may try to.",https://asitis.com/15/11.html
15,12,15.12,"The splendor of the sun, which dissipates the darkness of this whole world, comes from Me. And the splendor of the moon and the splendor of fire are also from Me.",https://asitis.com/15/12.html
15,13,15.13,"I enter into each planet, and by My energy they stay in orbit. I become the moon and thereby supply the juice of life to all vegetables.",https://asitis.com/15/13.html
15,14,15.14,"I am the fire of digestion in every living body, and I am the air of life, outgoing and incoming, by which I digest the four kinds of foodstuff.",https://asitis.com/15/14.html
15,15,15.15,"I am seated in everyone's heart, and from Me come remembrance, knowledge and forgetfulness. By all the Vedas am I to be known; indeed I am the compiler of Vedanta, and I am the knower of the Vedas.",https://asitis.com/15/15.html
15,16,15.16,"There are two classes of beings, the fallible and the infallible. In the material world every entity is fallible, and in the spiritual world every entity is called infallible.",https://asitis.com/15/16.html
15,17,15.17,"Besides these two, there is the greatest living personality, the Lord Himself, who has entered into these worlds and is maintaining them.",https://asitis.com/15/17.html
15,18,15.18,"Because I am transcendental, beyond both the fallible and the infallible, and because I am the greatest, I am celebrated both in the world and in the Vedas as that Supreme Person.",https://asitis.com/15/18.html
15,19,15.19,"Whoever knows Me as the Supreme Personality of Godhead, without doubting, is to be understood as the knower of everything, and he therefore engages himself in full devotional service, O son of Bharata",https://asitis.com/15/19.html
15,20,15.2,"This is the most confidential part of the Vedic scriptures, O sinless one, and it is disclosed now by Me. Whoever understands this will become wise, and his endeavors will know perfection.",https://asitis.com/15/20.html
16,44256,16.1-3,"The Blessed Lord said: Fearlessness, purification of one's existence, cultivation of spiritual knowledge, charity, self-control, performance of sacrifice, study of the Vedas, austerity and simplicity; nonviolence, truthfulness, freedom from anger; renunciation, tranquility, aversion to faultfinding, compassion and freedom from covetousness; gentleness, modesty and steady determination; vigor, forgiveness, fortitude, cleanliness, freedom from envy and the passion for honor-these transcendental qualities, O son of Bharata, belong to godly men endowed with divine nature.",https://asitis.com/16/1-3.html
16,4,16.4,"Arrogance, pride, anger, conceit, harshness and ignorance-these qualities belong to those of demonic nature, O son of Prtha.",https://asitis.com/16/4.html
16,5,16.5,"The transcendental qualities are conducive to liberation, whereas the demonic qualities make for bondage. Do not worry, O son of Pandu, for you are born with the divine qualities.",https://asitis.com/16/5.html
16,6,16.6,"O son of Prtha, in this world there are two kinds of created beings. One is called the divine and the other demonic. I have already explained to you at length the divine qualities. Now hear from Me of the demoniac.",https://asitis.com/16/6.html
16,7,16.7,Those who are demoniac do not know what is to be done and what is not to be done. Neither cleanliness nor proper behavior nor truth is found in them.,https://asitis.com/16/7.html
16,8,16.8,"They say that this world is unreal, that there is no foundation and that there is no God in control. It is produced of sex desire, and has no cause other than lust.",https://asitis.com/16/8.html
16,9,16.9,"Following such conclusions, the demoniac, who are lost to themselves and who have no intelligence, engage in unbeneficial, horrible works meant to destroy the world.",https://asitis.com/16/9.html
16,10,16.1,"The demoniac, taking shelter of insatiable lust, pride and false prestige, and being thus illusioned, are always sworn to unclean work, attracted by the impermanent.",https://asitis.com/16/10.html
16,44541,16.11-12,"They believe that to gratify the senses unto the end of life is the prime necessity of human civilization. Thus there is no end to their anxiety. Being bound by hundreds and thousands of desires, by lust and anger, they secure money by illegal means for sense gratification.",https://asitis.com/16/11-12.html
16,13-15,16.13-15,"The demoniac person thinks: So much wealth do I have today, and I will gain more according to my schemes. So much is mine now, and it will increase in the future, more and more. He is my enemy, and I have killed him; and my other enemy will also be killed. I am the lord of everything, I am the enjoyer, I am perfect, powerful and happy. I am the richest man, surrounded by aristocratic relatives. There is none so powerful and happy as I am. I shall perform sacrifices, I shall give some charity, and thus I shall rejoice. In this way, such persons are deluded by ignorance.",https://asitis.com/16/13-15.html
16,16,16.16,"Thus perplexed by various anxieties and bound by a network of illusions, one becomes too strongly attached to sense enjoyment and falls down into hell.",https://asitis.com/16/16.html
16,17,16.17,"Self-complacent and always impudent, deluded by wealth and false prestige, they sometimes perform sacrifices in name only without following any rules or regulations.",https://asitis.com/16/17.html
16,18,16.18,"Bewildered by false ego, strength, pride, lust and anger, the demon becomes envious of the Supreme Personality of Godhead, who is situated in his own body and in the bodies of others, and blasphemes against the real religion.",https://asitis.com/16/18.html
16,19,16.19,"Those who are envious and mischievous, who are the lowest among men, are cast by Me into the ocean of material existence, into various demoniac species of life.",https://asitis.com/16/19.html
16,20,16.2,"Attaining repeated birth amongst the species of demoniac life, such persons can never approach Me. Gradually they sink down to the most abominable type of existence.",https://asitis.com/16/20.html
16,21,16.21,"There are three gates leading to this hell-lust, anger, and greed. Every sane man should give these up, for they lead to the degradation of the soul.",https://asitis.com/16/21.html
16,22,16.22,"The man who has escaped these three gates of hell, O son of Kunti, performs acts conducive to self-realization and thus gradually attains the supreme destination.",https://asitis.com/16/22.html
16,23,16.23,"But he who discards scriptural injunctions and acts according to his own whims attains neither perfection, nor happiness, nor the supreme destination.",https://asitis.com/16/23.html
16,24,16.24,"One should understand what is duty and what is not duty by the regulations of the scriptures. Knowing such rules and regulations, one should act so that he may gradually be elevated.",https://asitis.com/16/24.html
17,1,17.1,"Arjuna said, O Krsna, what is the situation of one who does not follow the principles of scripture but worships according to his own imagination? Is he in goodness, in passion or in ignorance?",https://asitis.com/17/1.html
17,2,17.2,"The Supreme Lord said, according to the modes of nature acquired by the embodied soul, one's faith can be of three kinds-goodness, passion or ignorance. Now hear about these.",https://asitis.com/17/2.html
17,3,17.3,"According to one's existence under the various modes of nature, one evolves a particular kind of faith. The living being is said to be of a particular faith according to the modes he has acquired.",https://asitis.com/17/3.html
17,4,17.4,Men in the mode of goodness worship the demigods; those in the mode of passion worship the demons; and those in the mode of ignorance worship ghosts and spirits.,https://asitis.com/17/4.html
17,44352,17.5-6,"Those who undergo severe austerities and penances not recommended in the scriptures, performing them out of pride, egotism, lust and attachment, who are impelled by passion and who torture their bodily organs as well as the Supersoul dwelling within are to be known as demons.",https://asitis.com/17/5-6.html
17,7,17.7,"Even food of which all partake is of three kinds, according to the three modes of material nature. The same is true of sacrifices, austerities and charity. Listen, and I shall tell you of the distinctions of these.",https://asitis.com/17/7.html
17,44477,17.8-10,"Foods in the mode of goodness increase the duration of life, purify one's existence and give strength, health, happiness and satisfaction. Such nourishing foods are sweet, juicy, fattening and palatable. Foods that are too bitter, too sour, salty, pungent, dry and hot, are liked by people in the modes of passion. Such foods cause pain, distress, and disease. Food cooked more than three hours before being eaten, which is tasteless, stale, putrid, decomposed and unclean, is food liked by people in the mode of ignorance.",https://asitis.com/17/8-10.html
17,11,17.11,"Of sacrifices, that sacrifice performed according to duty and to scriptural rules, and with no expectation of reward, is of the nature of goodness.",https://asitis.com/17/11.html
17,12,17.12,"But that sacrifice performed for some material end or benefit or performed ostentatiously, out of pride, is of the nature of passion, O chief of the Bharatas.",https://asitis.com/17/12.html
17,13,17.13,"And that sacrifice performed in defiance of scriptural injunctions, in which no spiritual food is distributed, no hymns are chanted and no remunerations are made to the priests, and which is faithless-that sacrifice is of the nature of ignorance.",https://asitis.com/17/13.html
17,14,17.14,"The austerity of the body consists in this: worship of the Supreme Lord, the brahmanas, the spiritual master, and superiors like the father and mother. Cleanliness, simplicity, celibacy and nonviolence are also austerities of the body.",https://asitis.com/17/14.html
17,15,17.15,Austerity of speech consists in speaking truthfully and beneficially and in avoiding speech that offends. One should also recite the Vedas regularly.,https://asitis.com/17/15.html
17,16,17.16,"And serenity, simplicity, gravity, self-control and purity of thought are the austerities of the mind.",https://asitis.com/17/16.html
17,17,17.17,"This threefold austerity, practiced by men whose aim is not to benefit themselves materially but to please the Supreme, is of the nature of goodness.",https://asitis.com/17/17.html
17,18,17.18,"Those ostentatious penances and austerities which are performed in order to gain respect, honor and reverence are said to be in the mode of passion. They are neither stable nor permanent.",https://asitis.com/17/18.html
17,19,17.19,"And those penances and austerities which are performed foolishly by means of obstinant self-torture, or to destroy or injure others, are said to be in the mode of ignorance.",https://asitis.com/17/19.html
17,20,17.2,"That gift which is given out of duty, at the proper time and place, to a worthy person, and without expectation of return, is considered to be charity in the mode of goodness.",https://asitis.com/17/20.html
17,21,17.21,"But charity performed with the expectation of some return, or with a desire for fruitive results, or in a grudging mood, is said to be charity in the mode of passion.",https://asitis.com/17/21.html
17,22,17.22,And charity performed at an improper place and time and given to unworthy persons without respect and with contempt is charity in the mode of ignorance.,https://asitis.com/17/22.html
17,23,17.23,"From the beginning of creation, the three syllables-om tat sat-have been used to indicate the Supreme Absolute Truth [Brahman]. They were uttered by brahmanas while chanting Vedic hymns and during sacrifices, for the satisfaction of the Supreme.",https://asitis.com/17/23.html
17,24,17.24,"Thus the transcendentalists undertake sacrifices, charities, and penances, beginning always with om, to attain the Supreme.",https://asitis.com/17/24.html
17,25,17.25,"One should perform sacrifice, penance and charity with the word tat. The purpose of such transcendental activities is to get free from the material entanglement.",https://asitis.com/17/25.html
17,26-27,17.26-27,"The Absolute Truth is the objective of devotional sacrifice, and it is indicated by the word sat. These works of sacrifice, of penance and of charity, true to the absolute nature, are performed to please the Supreme Person, O son of Prtha.",https://asitis.com/17/26-27.html
17,28,17.28,"But sacrifices, austerities and charities performed without faith in the Supreme are nonpermanent, O son of Prtha, regardless of whatever rites are performed. They are called asat and are useless both in this life and the next.",https://asitis.com/17/28.html
18,1,18.1,"Arjuna said, O mighty-armed one, I wish to understand the purpose of renunciation [tyaga] and of the renounced order of life [sannyasa], O killer of the Kesi demon, Hrsikesa.",https://asitis.com/18/1.html
18,2,18.2,"The Supreme Lord said, To give up the results of all activities is called renunciation [tyaga] by the wise. And that state is called the renounced order of life [sannyasa] by great learned men.",https://asitis.com/18/2.html
18,3,18.3,"Some learned men declare that all kinds of fruitive activities should be given up, but there are yet other sages who maintain that acts of sacrifice, charity and penance should never be abandoned.",https://asitis.com/18/3.html
18,4,18.4,"O best of the Bharatas, hear from Me now about renunciation. O tiger among men, there are three kinds of renunciation declared in the scriptures.",https://asitis.com/18/4.html
18,5,18.5,"Acts of sacrifice, charity and penance are not to be given up but should be performed. Indeed, sacrifice, charity and penance purify even the great souls.",https://asitis.com/18/5.html
18,6,18.6,"All these activities should be performed without any expectation of result. They should be performed as a matter of duty, O son of Prtha. That is My final opinion.",https://asitis.com/18/6.html
18,7,18.7,"Prescribed duties should never be renounced. If, by illusion, one gives up his prescribed duties, such renunciation is said to be in the mode of ignorance.",https://asitis.com/18/7.html
18,8,18.8,"Anyone who gives up prescribed duties as troublesome, or out of fear, is said to be in the mode of passion. Such action never leads to the elevation of renunciation.",https://asitis.com/18/8.html
18,9,18.9,"But he who performs his prescribed duty only because it ought to be done, and renounces all attachment to the fruit-his renunciation is of the nature of goodness, O Arjuna.",https://asitis.com/18/9.html
18,10,18.1,"Those who are situated in the mode of goodness, who neither hate inauspicious work nor are attached to auspicious work, have no doubts about work.",https://asitis.com/18/10.html
18,11,18.11,It is indeed impossible for an embodied being to give up all activities. Therefore it is said that he who renounces the fruits of action is one who has truly renounced.,https://asitis.com/18/11.html
18,12,18.12,"For one who is not renounced, the threefold fruits of action-desirable, undesirable and mixed-accrue after death. But those who are in the renounced order of life have no such results to suffer or enjoy.",https://asitis.com/18/12.html
18,13-14,18.13-14,"O mighty-armed Arjuna, learn from Me of the five factors which bring about the accomplishment of all action. These are declared in sankhya philosophy to be the place of action, the performer, the senses, the endeavor, and ultimately the Supersoul.",https://asitis.com/18/13-14.html
18,15,18.15,"Whatever right or wrong action a man performs by body, mind or speech is caused by these five factors.",https://asitis.com/18/15.html
18,16,18.16,"Therefore one who thinks himself the only doer, not considering the five factors, is certainly not very intelligent and cannot see things as they are.",https://asitis.com/18/16.html
18,17,18.17,"One who is not motivated by false ego, whose intelligence is not entangled, though he kills men in this world, is not the slayer. Nor is he bound by his actions.",https://asitis.com/18/17.html
18,18,18.18,"Knowledge, the object of knowledge and the knower are the three factors which motivate action; the senses, the work and the doer comprise the threefold basis of action.",https://asitis.com/18/18.html
18,19,18.19,"In accordance with the three modes of material nature, there are three kinds of knowledge, action, and performers of action. Listen as I describe them.",https://asitis.com/18/19.html
18,20,18.2,"That knowledge by which one undivided spiritual nature is seen in all existences, undivided in the divided, is knowledge in the mode of goodness.",https://asitis.com/18/20.html
18,21,18.21,That knowledge by which a different type of living entity is seen to be dwelling in different bodies is knowledge in the mode of passion.,https://asitis.com/18/21.html
18,22,18.22,"And that knowledge by which one is attached to one kind of work as the all in all, without knowledge of the truth, and which is very meager, is said to be in the mode of darkness.",https://asitis.com/18/22.html
18,23,18.23,"As for actions, that action in accordance with duty, which is performed without attachment, without love or hate, by one who has renounced fruitive results, is called action in the mode of goodness.",https://asitis.com/18/23.html
18,24,18.24,"But action performed with great effort by one seeking to gratify his desires, and which is enacted from a sense of false ego, is called action in the mode of passion.",https://asitis.com/18/24.html
18,25,18.25,"And that action performed in ignorance and delusion without consideration of future bondage or consequences, which inflicts injury and is impractical, is said to be action in the mode of ignorance.",https://asitis.com/18/25.html
18,26,18.26,"The worker who is free from all material attachments and false ego, who is enthusiastic and resolute and who is indifferent to success or failure, is a worker in the mode of goodness.",https://asitis.com/18/26.html
18,27,18.27,"But that worker who is attached to the fruits of his labor and who passionately wants to enjoy them, who is greedy, envious and impure and moved by happiness and distress, is a worker in the mode of passion.",https://asitis.com/18/27.html
18,28,18.28,"And that worker who is always engaged in work against the injunction of the scripture, who is materialistic, obstinate, cheating and expert in insulting others, who is lazy, always morose and procrastinating, is a worker in the mode of ignorance.",https://asitis.com/18/28.html
18,29,18.29,"Now, O winner of wealth, please listen as I tell you in detail of the three kinds of understanding and determination according to the three modes of nature.",https://asitis.com/18/29.html
18,30,18.3,"O son of Prtha, that understanding by which one knows what ought to be done and what ought not to be done, what is to be feared and what is not to be feared, what is binding and what is liberating, that understanding is established in the mode of goodness.",https://asitis.com/18/30.html
18,31,18.31,"And that understanding which cannot distinguish between the religious way of life and the irreligious, between action that should be done and action that should not be done, that imperfect understanding, O son of Prtha, is in the mode of passion.",https://asitis.com/18/31.html
18,32,18.32,"That understanding which considers irreligion to be religion and religion to be irreligion, under the spell of illusion and darkness, and strives always in the wrong direction, O Partha, is in the mode of ignorance.",https://asitis.com/18/32.html
18,33,18.33,"O son of Prtha, that determination which is unbreakable, which is sustained with steadfastness by yoga practice, and thus controls the mind, life, and the acts of the senses, is in the mode of goodness.",https://asitis.com/18/33.html
18,34,18.34,"And that determination by which one holds fast to fruitive result in religion, economic development and sense gratification is of the nature of passion, O Arjuna.",https://asitis.com/18/34.html
18,35,18.35,"And that determination which cannot go beyond dreaming, fearfulness, lamentation, moroseness, and illusion-such unintelligent determination is in the mode of darkness.",https://asitis.com/18/35.html
18,36-37,18.36-37,"O best of the Bharatas, now please hear from Me about the three kinds of happiness which the conditioned soul enjoys, and by which he sometimes comes to the end of all distress. That which in the beginning may be just like poison but at the end is just like nectar and which awakens one to self-realization is said to be happiness in the mode of goodness.",https://asitis.com/18/36-37.html
18,38,18.38,That happiness which is derived from contact of the senses with their objects and which appears like nectar at first but poison at the end is said to be of the nature of passion.,https://asitis.com/18/38.html
18,39,18.39,"And that happiness which is blind to self-realization, which is delusion from beginning to end and which arises from sleep, laziness and illusion is said to be of the nature of ignorance.",https://asitis.com/18/39.html
18,40,18.4,"There is no being existing, either here or among the demigods in the higher planetary systems, which is freed from the three modes of material nature.",https://asitis.com/18/40.html
18,41,18.41,"Brahmanas, ksatriyas, vaisyas and sudras are distinguished by their qualities of work, O chastiser of the enemy, in accordance with the modes of nature.",https://asitis.com/18/41.html
18,42,18.42,"Peacefulness, self-control, austerity, purity, tolerance, honesty, wisdom, knowledge, and religiousness-these are the qualities by which the brahmanas work.",https://asitis.com/18/42.html
18,43,18.43,"Heroism, power, determination, resourcefulness, courage in battle, generosity, and leadership are the qualities of work for the ksatriyas.",https://asitis.com/18/43.html
18,44,18.44,"Farming, cattle raising and business are the qualities of work for the vaisyas, and for the sudras there is labor and service to others.",https://asitis.com/18/44.html
18,45,18.45,"By following his qualities of work, every man can become perfect. Now please hear from Me how this can be done.",https://asitis.com/18/45.html
18,46,18.46,"By worship of the Lord, who is the source of all beings and who is all-pervading, man can, in the performance of his own duty, attain perfection.",https://asitis.com/18/46.html
18,47,18.47,"It is better to engage in one's own occupation, even though one may perform it imperfectly, than to accept another's occupation and perform it perfectly. Prescribed duties, according to one's nature, are never affected by sinful reactions.",https://asitis.com/18/47.html
18,48,18.48,"Every endeavor is covered by some sort of fault, just as fire is covered by smoke. Therefore one should not give up the work which is born of his nature, O son of Kunti, even if such work is full of fault.",https://asitis.com/18/48.html
18,49,18.49,One can obtain the results of renunciation simply by self-control and by becoming unattached to material things and disregarding material enjoyments. That is the highest perfectional stage of renunciation.,https://asitis.com/18/49.html
18,50,18.5,"O son of Kunti, learn from Me in brief how one can attain to the supreme perfectional stage, Brahman, by acting in the way which I shall now summarize.",https://asitis.com/18/50.html
18,51-53,18.51-53,"Being purified by his intelligence and controlling the mind with determination, giving up the objects of sense gratification, being freed from attachment and hatred, one who lives in a secluded place, who eats little and who controls the body and the tongue, and is always in trance and is detached, who is without false ego, false strength, false pride, lust, anger, and who does not accept material things, such a person is certainly elevated to the position of self-realization.",https://asitis.com/18/51-53.html
18,54,18.54,One who is thus transcendentally situated at once realizes the Supreme Brahman. He never laments nor desires to have anything; he is equally disposed to every living entity. In that state he attains pure devotional service unto Me.,https://asitis.com/18/54.html
18,55,18.55,"One can understand the Supreme Personality as He is only by devotional service. And when one is in full consciousness of the Supreme Lord by such devotion, he can enter into the kingdom of God.",https://asitis.com/18/55.html
18,56,18.56,"Though engaged in all kinds of activities, My devotee, under My protection, reaches the eternal and imperishable abode by My grace.",https://asitis.com/18/56.html
18,57,18.57,"In all activities just depend upon Me and work always under My protection. In such devotional service, be fully conscious of Me.",https://asitis.com/18/57.html
18,58,18.58,"If you become conscious of Me, you will pass over all the obstacles of conditional life by My grace. If, however, you do not work in such consciousness but act through false ego, not hearing Me, you will be lost.",https://asitis.com/18/58.html
18,59,18.59,"If you do not act according to My direction and do not fight, then you will be falsely directed. By your nature, you will have to be engaged in warfare.",https://asitis.com/18/59.html
18,60,18.6,"Under illusion you are now declining to act according to My direction. But, compelled by your own nature, you will act all the same, O son of Kunti.",https://asitis.com/18/60.html
18,61,18.61,"The Supreme Lord is situated in everyone's heart, O Arjuna, and is directing the wanderings of all living entities, who are seated as on a machine, made of the material energy.",https://asitis.com/18/61.html
18,62,18.62,"O scion of Bharata, surrender unto Him utterly. By His grace you will attain transcendental peace and the supreme and eternal abode.",https://asitis.com/18/62.html
18,63,18.63,"Thus I have explained to you the most confidential of all knowledge. Deliberate on this fully, and then do what you wish to do.",https://asitis.com/18/63.html
18,64,18.64,"Because you are My very dear friend, I am speaking to you the most confidential part of knowledge. Hear this from Me, for it is for your benefit.",https://asitis.com/18/64.html
18,65,18.65,Always think of Me and become My devotee. Worship Me and offer your homage unto Me. Thus you will come to Me without fail. I promise you this because you are My very dear friend.,https://asitis.com/18/65.html
18,66,18.66,Abandon all varieties of religion and just surrender unto Me. I shall deliver you from all sinful reaction. Do not fear.,https://asitis.com/18/66.html
18,67,18.67,"This confidential knowledge may not be explained to those who are not austere, or devoted, or engaged in devotional service, nor to one who is envious of Me.",https://asitis.com/18/67.html
18,68,18.68,"For one who explains the supreme secret to the devotees, devotional service is guaranteed, and at the end he will come back to Me.",https://asitis.com/18/68.html
18,69,18.69,"There is no servant in this world more dear to Me than he, nor will there ever be one more dear.",https://asitis.com/18/69.html
18,70,18.7,And I declare that he who studies this sacred conversation worships Me by his intelligence.,https://asitis.com/18/70.html
18,71,18.71,And one who listens with faith and without envy becomes free from sinful reaction and attains to the planets where the pious dwell.,https://asitis.com/18/71.html
18,72,18.72,"O conqueror of wealth, Arjuna, have you heard this attentively with your mind? And are your illusions and ignorance now dispelled?",https://asitis.com/18/72.html
18,73,18.73,"Arjuna said, My dear Krsna, O infallible one, my illusion is now gone. I have regained my memory by Your mercy, and I am now firm and free from doubt and am prepared to act according to Your instructions.",https://asitis.com/18/73.html
18,74,18.74,"Sanjaya said: Thus have I heard the conversation of two great souls, Krsna and Arjuna. And so wonderful is that message that my hair is standing on end.",https://asitis.com/18/74.html
18,75,18.75,"By the mercy of Vyasa, I have heard these most confidential talks directly from the master of all mysticism, Krsna, who was speaking personally to Arjuna.",https://asitis.com/18/75.html
18,76,18.76,"O King, as I repeatedly recall this wondrous and holy dialogue between Krsna and Arjuna, I take pleasure, being thrilled at every moment.",https://asitis.com/18/76.html
18,77,18.77,"O King, when I remember the wonderful form of Lord Krsna, I am struck with even greater wonder, and I rejoice again and again.",https://asitis.com/18/77.html
18,78,18.78,"Wherever there is Krsna, the master of all mystics, and wherever there is Arjuna, the supreme archer, there will also certainly be opulence, victory, extraordinary power, and morality. That is my opinion.",https://asitis.com/18/78.html
